Latitude	Longitude	Snow Depth
71.35578	-156.40829	1.935
71.35581	-156.40824	4.0136
71.35583	-156.40815	12.198
71.35584	-156.4081	17.394
71.35586	-156.40802	15.706
71.35589	-156.40795	9.9895
71.35591	-156.40787	6.8067
71.35593	-156.40777	2.5846
71.35596	-156.40772	4.5981
71.35598	-156.40764	1.7402
71.35601	-156.40755	2.3897
71.35603	-156.4075	13.951
71.35606	-156.40742	14.991
71.35608	-156.40735	15.705
71.35609	-156.4073	2.4547
71.35613	-156.40724	2.8444
71.35614	-156.40714	7.1638
71.35616	-156.40705	2.5846
71.35619	-156.40699	4.5332
71.35623	-156.4069	7.3911
71.35628	-156.40685	4.728
71.35628	-156.40675	3.7537
71.35631	-156.40669	3.7537
71.35634	-156.4066	3.2991
71.35636	-156.40652	3.9486
71.35638	-156.40645	3.1042
71.35641	-156.40639	7.2612
71.35644	-156.4063	20.382
71.35646	-156.40622	22.525
71.35649	-156.40615	15.51
71.35651	-156.40609	11.418
71.35654	-156.406	8.885
71.35656	-156.40594	9.3396
71.35658	-156.40585	10.509
71.35661	-156.40577	16.809
71.35663	-156.40569	14.211
71.35664	-156.4056	12.003
71.35666	-156.40554	7.6509
71.35669	-156.40549	8.5602
71.35671	-156.4054	11.288
71.35674	-156.40535	3.1691
71.35676	-156.40529	3.1691
71.35679	-156.40517	13.432
71.35683	-156.40512	15.64
71.35684	-156.40507	2.9093
71.35686	-156.40499	2.3248
71.35688	-156.4049	2.7145
71.35689	-156.40482	5.3126
71.35693	-156.40477	2.5846
71.35696	-156.40471	2.7145
71.35698	-156.40462	1.935
71.35699	-156.40456	1.8701
71.35703	-156.40449	8.7549
71.35704	-156.40442	1.7402
71.35706	-156.40432	2.9093
71.35709	-156.40426	4.5331
71.35709	-156.40419	7.6508
71.35713	-156.40412	9.7942
71.35714	-156.40406	3.9485
71.35718	-156.40397	6.2218
71.35719	-156.40389	4.3383
71.35721	-156.40384	10.249
71.35723	-156.40376	9.7292
71.35724	-156.40369	9.2746
71.35728	-156.40361	6.6116
71.35731	-156.40356	9.989
71.35733	-156.40349	14.146
71.35734	-156.40339	22.59
71.35738	-156.40334	11.808
71.35739	-156.40327	2.9743
71.35741	-156.40317	5.1826
71.35744	-156.40314	3.5588
71.35746	-156.40304	4.4682
71.35749	-156.40299	5.3775
71.35753	-156.40292	2.9093
71.35754	-156.40284	2.5846
71.35756	-156.40276	4.0784
71.35759	-156.40267	11.483
71.35761	-156.40261	4.7929
71.35763	-156.40254	11.093
71.35766	-156.40246	3.4939
71.35768	-156.40237	3.4289
71.35771	-156.40231	2.5846
71.35774	-156.40224	3.299
71.35776	-156.40216	2.4547
71.35778	-156.40209	2.3897
71.35781	-156.40201	6.4816
71.35783	-156.40191	3.1042
71.35784	-156.40184	3.6887
71.35788	-156.40177	8.8848
71.35789	-156.40171	4.7279
71.35793	-156.40161	3.6238
71.35794	-156.40154	9.4692
71.35796	-156.40146	10.184
71.35799	-156.40139	21.55
71.35801	-156.40131	18.952
71.35804	-156.40124	18.172
71.35806	-156.40116	13.756
71.35809	-156.40109	14.405
71.35811	-156.40102	14.275
71.35813	-156.40094	13.041
71.35814	-156.40087	13.951
71.35818	-156.40079	22.979
71.35819	-156.40072	17.263
71.35823	-156.40066	12.067
71.35824	-156.40059	19.926
71.35828	-156.40051	11.677
71.35829	-156.40044	5.767
71.35831	-156.40037	4.6629
71.35834	-156.40029	6.8711
71.35836	-156.40022	10.183
71.35839	-156.40016	9.0793
71.35841	-156.40009	7.7804
71.35844	-156.40002	6.0268
71.35844	-156.39992	3.9484
71.35848	-156.39986	6.4489
71.35849	-156.3998	15.379
71.35853	-156.39973	23.693
71.35854	-156.39967	19.926
71.35858	-156.3996	16.938
71.35859	-156.39952	16.548
71.35861	-156.39945	7.7804
71.35864	-156.39938	5.3124
71.35866	-156.3993	6.0268
71.35868	-156.39923	6.2865
71.35869	-156.39917	7.0009
71.35873	-156.3991	3.234
71.35874	-156.39902	5.2473
71.35876	-156.39895	2.7794
71.35881	-156.39892	2.2598
71.35881	-156.39882	8.7542
71.35883	-156.39873	20.834
71.35886	-156.39868	13.755
71.35888	-156.3986	26.874
71.35889	-156.39853	22.717
71.35893	-156.39847	17.522
71.35894	-156.3984	12.748
71.35896	-156.39832	8.5594
71.35898	-156.39825	5.2472
71.35901	-156.39818	5.6369
71.35903	-156.3981	4.2081
71.35904	-156.39803	10.183
71.35906	-156.39795	1.2856
71.35909	-156.3979	3.2339
71.35911	-156.39783	8.4295
71.35914	-156.39777	7.0007
71.35916	-156.3977	28.238
71.35918	-156.39763	26.873
71.35921	-156.39758	21.872
71.35923	-156.3975	23.593
71.35924	-156.39743	21.093
71.35926	-156.39737	18.755
71.35929	-156.39732	16.157
71.35931	-156.39723	12.91
71.35933	-156.39717	14.923
71.35936	-156.39708	16.352
71.35938	-156.397	4.4028
71.35939	-156.39693	3.6885
71.35943	-156.39688	3.2988
71.35944	-156.3968	13.234
71.35946	-156.39673	2.9741
71.35949	-156.39667	4.8573
71.35951	-156.39658	2.9741
71.35953	-156.39652	3.039
71.35956	-156.39643	12.585
71.35958	-156.39638	13.169
71.35961	-156.39632	10.182
71.35964	-156.39627	18.235
71.35964	-156.39617	13.494
71.35968	-156.39608	9.5978
71.35969	-156.39603	10.377
71.35971	-156.39595	19.988
71.35973	-156.39588	13.689
71.35978	-156.3958	12.714
71.35978	-156.39575	7.974
71.35981	-156.39568	6.935
71.35983	-156.39562	3.7532
71.35984	-156.39555	6.2207
71.35988	-156.39547	2.6493
71.35989	-156.39542	8.1688
71.35991	-156.39537	14.532
71.35991	-156.39537	14.532
71.35993	-156.3953	25.441
71.35994	-156.39523	28.104
71.35996	-156.39517	4.5974
71.35998	-156.3951	3.2662
71.36001	-156.39503	2.1299
71.36002	-156.39495	2.1299
71.36004	-156.3949	7.5844
71.36006	-156.39482	11.805
71.36009	-156.39475	22.908
71.36011	-156.3947	22.129
71.36012	-156.39462	14.077
71.36016	-156.39455	8.4932
71.36017	-156.39447	7.7789
71.36021	-156.39442	2.8441
71.36022	-156.39434	9.2075
71.36024	-156.39425	8.8179
71.36027	-156.39419	4.5323
71.36029	-156.3941	6.2206
71.36031	-156.39404	11.026
71.36032	-156.39397	17.714
71.36034	-156.3939	20.895
71.36037	-156.39385	14.921
71.36039	-156.3938	2.7143
71.36041	-156.39372	2.0649
71.36044	-156.39364	15.831
71.36046	-156.39357	18.817
71.36049	-156.3935	9.9217
71.36051	-156.39344	7.5514
71.36054	-156.39334	26.251
71.36056	-156.39325	37.062
71.36059	-156.39319	34.529
71.36061	-156.3931	19.336
71.36062	-156.39305	14.207
71.36064	-156.39295	18.362
71.36067	-156.3929	11.09
71.36069	-156.3928	5.5062
71.36071	-156.39275	3.1038
71.36074	-156.39269	4.1426
71.36077	-156.39262	4.2725
71.36077	-156.39252	2.3896
71.36081	-156.39245	3.9154
71.36082	-156.39239	2.9739
71.36084	-156.39232	3.4284
71.36087	-156.39225	2.1299
71.36089	-156.39217	2.7791
71.36092	-156.39212	3.3635
71.36092	-156.39205	3.753
71.36096	-156.39199	2.3246
71.36097	-156.39194	4.0127
71.36099	-156.39185	3.8829
71.36102	-156.3918	4.0777
71.36104	-156.39174	4.5971
71.36106	-156.39167	2.7142
71.36109	-156.3916	2.1948
71.36111	-156.39152	1.7403
71.36112	-156.39145	4.7269
71.36116	-156.39137	5.7656
71.36117	-156.39129	4.597
71.36121	-156.3912	4.1425
71.36122	-156.39115	7.5835
71.36126	-156.39109	3.5582
71.36127	-156.39099	2.9739
71.36129	-156.39092	13.492
71.36131	-156.39084	6.0903
71.36136	-156.39079	1.0261
71.36137	-156.39069	8.1679
71.36141	-156.3906	25.113
71.36142	-156.39052	14.401
71.36144	-156.39045	3.6556
71.36147	-156.39037	3.8179
71.36149	-156.3903	16.154
71.36152	-156.3902	7.7781
71.36154	-156.39012	14.076
71.36157	-156.39005	18.685
71.36159	-156.38997	13.361
71.36161	-156.3899	3.9477
71.36162	-156.38982	2.6492
71.36166	-156.38975	1.6754
71.36169	-156.38967	2.7142
71.36171	-156.38962	2.3246
71.36174	-156.38954	2.5194
71.36176	-156.38945	2.7142
71.36177	-156.38937	3.1037
71.36181	-156.38929	2.3895
71.36182	-156.38922	1.7403
71.36186	-156.38914	2.844
71.36187	-156.38905	2.844
71.36191	-156.38899	2.1948
71.36192	-156.3889	4.7266
71.36197	-156.38875	3.5581
71.36199	-156.38869	2.9738
71.36201	-156.38862	8.7517
71.36204	-156.38854	4.9863
71.36207	-156.38845	4.402
71.36207	-156.38845	4.467
71.36212	-156.38834	6.8688
71.36212	-156.38834	6.8688
71.36214	-156.38824	14.042
71.36217	-156.38814	18.812
71.36219	-156.38807	9.4647
71.36221	-156.38789	1.6755
71.36229	-156.38805	33.155
71.36229	-156.3881	
71.36229	-156.3881	4.3365
71.36231	-156.38797	4.0769
